date,hari,bulan,tahun,komoditas,komoditas_normalisasi,commodity,tipe_pasar,market_type,kategori_kota,harga_rata_rata,harga_terendah,harga_tertinggi,jumlah_pasar,jumlah_sumber_data
2024-02-15,15,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Jabodetabek,66562.5,65200,67100,4,1
2024-02-19,19,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Jabodetabek,66562.5,65200,67100,4,1
2024-02-16,16,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Jabodetabek,66562.5,65200,67100,4,1
2024-06-26,26,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,51944.44,40000,62500,9,1
2024-03-22,22,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50000.0,37500,62500,9,1
2024-03-21,21,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,51500.0,40000,62500,9,1
2024-06-20,20,6,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Jabodetabek,17100.0,0,68400,4,1
2024-06-19,19,6,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Jabodetabek,17100.0,0,68400,4,1
2024-01-22,22,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,34400.0,22500,40000,10,1
2024-01-24,24,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,34900.0,22500,40000,10,1
2024-01-26,26,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,36750.0,22500,40000,10,1
2024-01-05,5,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,34750.0,28000,40000,10,1
2024-01-02,2,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,34600.0,28000,40000,10,1
2024-01-01,1,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,34000.0,30000,40000,10,1
2024-01-03,3,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,35150.0,28000,40000,10,1
2024-01-11,11,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,31500.0,25000,40000,10,1
2024-01-25,25,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,36300.0,22500,40000,10,1
2024-01-15,15,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,33300.0,25000,40000,10,1
2024-01-16,16,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,33000.0,25000,40000,10,1
2024-01-10,10,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,31600.0,25000,40000,10,1
2024-01-09,9,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,32150.0,25000,40000,10,1
2024-01-04,4,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,35050.0,28000,40000,10,1
2024-01-23,23,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,34350.0,22500,40000,10,1
2024-06-11,11,6,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,69700.0,69700,69700,1,1
2024-06-04,4,6,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,69700.0,69700,69700,1,1
2024-06-03,3,6,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,69700.0,69700,69700,1,1
2024-05-30,30,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,69700.0,69700,69700,1,1
2024-06-07,7,6,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,69700.0,69700,69700,1,1
2024-06-06,6,6,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,69700.0,69700,69700,1,1
2024-05-31,31,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,69700.0,69700,69700,1,1
2024-06-10,10,6,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,69700.0,69700,69700,1,1
2024-04-30,30,4,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,80200.0,80200,80200,1,1
2024-05-13,13,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,80200.0,80200,80200,1,1
2024-05-01,1,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,80200.0,80200,80200,1,1
2024-05-08,8,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,80200.0,80200,80200,1,1
2024-05-07,7,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,80200.0,80200,80200,1,1
2024-05-02,2,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,80200.0,80200,80200,1,1
2024-05-10,10,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,80200.0,80200,80200,1,1
2024-05-06,6,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,80200.0,80200,80200,1,1
2024-05-03,3,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,80200.0,80200,80200,1,1
2024-05-09,9,5,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,80200.0,80200,80200,1,1
2024-01-31,31,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,38750.0,30000,50000,10,1
2024-03-04,4,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41400.0,40000,50000,10,1
2024-04-29,29,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,35650.0,29000,50000,10,1
2024-04-24,24,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,39166.67,27500,50000,9,1
2024-04-16,16,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41944.44,35000,50000,9,1
2024-04-19,19,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,35000.0,30000,50000,10,1
2024-06-18,18,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,40100.0,31000,50000,10,1
2024-02-13,13,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,44277.78,35000,50000,9,1
2024-03-26,26,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,42700.0,37000,50000,10,1
2024-03-07,7,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,43250.0,40000,50000,10,1
2024-01-19,19,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41944.44,35500,50000,9,1
2024-03-06,6,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,42700.0,40000,50000,10,1
2024-04-03,3,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41750.0,35000,50000,10,1
2024-04-04,4,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41750.0,35000,50000,10,1
2024-04-10,10,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,40450.0,35000,50000,10,1
2024-03-01,1,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41400.0,40000,50000,10,1
2024-06-17,17,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,40100.0,31000,50000,10,1
2024-04-01,1,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,42000.0,35000,50000,10,1
2024-05-01,1,5,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,43333.33,32500,50000,9,1
2024-01-30,30,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,38750.0,30000,50000,10,1
2024-01-08,8,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41555.56,30000,50000,9,1
2024-01-15,15,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41222.22,32500,50000,9,1
2024-03-25,25,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,42750.0,37000,50000,10,1
2024-02-01,1,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,38650.0,30000,50000,10,1
2024-02-05,5,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,39600.0,33000,50000,10,1
2024-04-26,26,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,40277.78,27500,50000,9,1
2024-06-26,26,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,46400.0,41000,50000,10,1
2024-01-18,18,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41833.33,35500,50000,9,1
2024-02-07,7,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,45111.11,35000,50000,9,1
2024-03-28,28,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41850.0,35000,50000,10,1
2024-04-26,26,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,34200.0,29000,50000,10,1
2024-01-26,26,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,47500.0,45000,50000,2,1
2024-04-17,17,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41666.67,35000,50000,9,1
2024-04-25,25,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,36111.11,0,50000,9,1
2024-02-08,8,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,39400.0,33000,50000,10,1
2024-02-15,15,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,43200.0,32500,50000,10,1
2024-04-23,23,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,33450.0,26500,50000,10,1
2024-05-14,14,5,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,44555.56,32500,50000,9,1
2024-02-12,12,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,44555.56,35000,50000,9,1
2024-04-09,9,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,40450.0,35000,50000,10,1
2024-06-14,14,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,40100.0,31000,50000,10,1
2024-04-11,11,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,40450.0,35000,50000,10,1
2024-02-09,9,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,39400.0,33000,50000,10,1
2024-02-12,12,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,38700.0,35000,50000,10,1
2024-02-14,14,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,44277.78,35000,50000,9,1
2024-04-19,19,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,39722.22,32500,50000,9,1
2024-06-24,24,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,47150.0,41000,50000,10,1
2024-06-27,27,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,45600.0,39000,50000,10,1
2024-01-09,9,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41555.56,30000,50000,9,1
2024-04-05,5,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,40450.0,35000,50000,10,1
2024-04-22,22,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,39166.67,27500,50000,9,1
2024-04-23,23,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,39166.67,27500,50000,9,1
2024-02-14,14,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,38050.0,35000,50000,10,1
2024-02-08,8,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,45111.11,35000,50000,9,1
2024-04-18,18,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,37400.0,30000,50000,10,1
2024-04-25,25,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,33900.0,28000,50000,10,1
2024-01-16,16,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,36111.11,0,50000,9,1
2024-05-03,3,5,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,36600.0,29000,50000,10,1
2024-02-07,7,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,39400.0,33000,50000,10,1
2024-04-18,18,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,39833.33,32500,50000,9,1
2024-01-12,12,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41333.33,30000,50000,9,1
2024-02-02,2,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,38400.0,30000,50000,10,1
2024-02-06,6,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,39600.0,33000,50000,10,1
2024-04-15,15,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,40450.0,35000,50000,10,1
2024-02-13,13,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,38050.0,35000,50000,10,1
2024-05-02,2,5,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,35950.0,27500,50000,10,1
2024-04-30,30,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,35250.0,29000,50000,10,1
2024-05-01,1,5,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,29350.0,0,50000,10,1
2024-01-11,11,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41055.56,30000,50000,9,1
2024-04-22,22,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,34050.0,26500,50000,10,1
2024-02-28,28,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41650.0,37500,50000,10,1
2024-04-30,30,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,43333.33,32500,50000,9,1
2024-02-27,27,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41050.0,35000,50000,10,1
2024-01-25,25,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,47500.0,45000,50000,2,1
2024-02-06,6,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,45111.11,35000,50000,9,1
2024-05-13,13,5,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,44444.44,32500,50000,9,1
2024-03-29,29,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41850.0,35000,50000,10,1
2024-01-17,17,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41833.33,35500,50000,9,1
2024-01-22,22,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,43000.0,37500,50000,9,1
2024-04-02,2,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41650.0,35000,50000,10,1
2024-02-29,29,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,42000.0,40000,50000,10,1
2024-01-10,10,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,41333.33,30000,50000,9,1
2024-02-05,5,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,45111.11,35000,50000,9,1
2024-04-24,24,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,33050.0,28000,50000,10,1
2024-02-26,26,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41050.0,35000,50000,10,1
2024-03-27,27,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,42350.0,35500,50000,10,1
2024-04-12,12,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,33250.0,0,50000,10,1
2024-06-13,13,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,39400.0,31000,50000,10,1
2024-01-29,29,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,47500.0,45000,50000,2,1
2024-02-09,9,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,29277.78,0,50000,9,1
2024-03-05,5,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41400.0,40000,50000,10,1
2024-04-08,8,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,40450.0,35000,50000,10,1
2024-04-29,29,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,43333.33,32500,50000,9,1
2024-06-25,25,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,46650.0,41000,50000,10,1
2024-01-05,5,1,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,90200.0,90200,90200,1,1
2024-01-02,2,1,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,90200.0,90200,90200,1,1
2024-01-09,9,1,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,90200.0,90200,90200,1,1
2024-01-08,8,1,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,90200.0,90200,90200,1,1
2024-01-01,1,1,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,90200.0,90200,90200,1,1
2024-01-03,3,1,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,90200.0,90200,90200,1,1
2024-01-04,4,1,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,90200.0,90200,90200,1,1
2024-01-31,31,1,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,72233.33,48500,92250,3,1
2024-02-16,16,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,70983.33,51250,92250,3,1
2024-02-01,1,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,72233.33,48500,92250,3,1
2024-02-13,13,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,70983.33,51250,92250,3,1
2024-02-12,12,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,73150.0,51250,92250,3,1
2024-02-15,15,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,70983.33,51250,92250,3,1
2024-02-02,2,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,72233.33,48500,92250,3,1
2024-02-07,7,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,73150.0,51250,92250,3,1
2024-02-14,14,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,70983.33,51250,92250,3,1
2024-02-19,19,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,70983.33,51250,92250,3,1
2024-01-30,30,1,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,72233.33,48500,92250,3,1
2024-02-05,5,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,72233.33,48500,92250,3,1
2024-02-09,9,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,73150.0,51250,92250,3,1
2024-02-06,6,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,73150.0,51250,92250,3,1
2024-02-08,8,2,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,73150.0,51250,92250,3,1
2024-07-08,8,7,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,68700.0,68700,68700,1,1
2024-07-05,5,7,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,68700.0,68700,68700,1,1
2024-07-04,4,7,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Bandung,68700.0,68700,68700,1,1
2024-06-12,12,6,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,Jabodetabek,16600.0,0,66400,4,1
2024-02-14,14,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-06-14,14,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50166.67,37500,60000,9,1
2024-03-12,12,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50444.44,40000,60000,9,1
2024-03-27,27,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,47000.0,37500,60000,9,1
2024-04-19,19,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-04-25,25,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-02-05,5,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-03-08,8,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50444.44,40000,60000,9,1
2024-06-25,25,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,53055.56,40000,60000,9,1
2024-03-13,13,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,53100.0,42500,60000,10,1
2024-02-08,8,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-02-29,29,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50388.89,43500,60000,9,1
2024-03-06,6,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50611.11,40000,60000,9,1
2024-02-22,22,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,41450.0,35000,60000,10,1
2024-04-23,23,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-04-17,17,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,60000.0,60000,60000,2,1
2024-01-10,10,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-03-11,11,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50444.44,40000,60000,9,1
2024-02-15,15,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-03-29,29,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,46722.22,35000,60000,9,1
2024-05-06,6,5,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-02-26,26,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,52611.11,47500,60000,9,1
2024-01-01,1,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,57500.0,55000,60000,2,1
2024-02-19,19,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,57500.0,55000,60000,2,1
2024-02-28,28,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,51388.89,46000,60000,9,1
2024-03-14,14,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,54050.0,45000,60000,10,1
2024-01-22,22,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-02-07,7,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-02-09,9,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-02-12,12,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-01-23,23,1,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-02-06,6,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-04-18,18,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-03-26,26,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,47555.56,37500,60000,9,1
2024-06-18,18,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50166.67,37500,60000,9,1
2024-02-13,13,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-02-21,21,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,51222.22,42500,60000,9,1
2024-04-22,22,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-04-24,24,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-02-16,16,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-03-25,25,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,47111.11,37500,60000,9,1
2024-03-07,7,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50444.44,40000,60000,9,1
2024-02-01,1,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-03-05,5,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50611.11,40000,60000,9,1
2024-04-16,16,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,60000.0,60000,60000,2,1
2024-04-26,26,4,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,55000.0,50000,60000,2,1
2024-06-21,21,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,50950.0,39000,60000,10,1
2024-06-24,24,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,52500.0,40000,60000,9,1
2024-02-02,2,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,52500.0,45000,60000,2,1
2024-02-16,16,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,51000.0,40000,60000,9,1
2024-02-21,21,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,40700.0,35000,60000,10,1
2024-03-18,18,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,46900.0,40000,60000,10,1
2024-03-28,28,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,46722.22,35000,60000,9,1
2024-06-17,17,6,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50166.67,37500,60000,9,1
2024-02-27,27,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,51666.67,47500,60000,9,1
2024-03-01,1,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,50388.89,43500,60000,9,1
2024-03-15,15,3,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,,54150.0,43500,60000,10,1
2024-05-07,7,5,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Bandung,57500.0,55000,60000,2,1
2024-02-20,20,2,2024,Cabai Rawit Hijau,,,Pasar Induk,Central Market,Jabodetabek,51222.22,42500,60000,9,1
2024-07-04,4,7,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,62483.33,47750,81250,3,1
2024-07-05,5,7,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,62483.33,47750,81250,3,1
2024-07-08,8,7,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,62483.33,47750,81250,3,1
2024-07-03,3,7,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,27083.33,0,81250,3,1
2024-03-29,29,3,2024,Cabai Rawit Hijau,,,Pasar Modern,Modern Market,,78533.33,69450,91750,3,1
